ID	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	gills_1	gills_2	gills_3	gills_4	gills_5	hemocyte_1	hemocyte_2	hemocyte_3	hemocyte_4	hemocyte_5	gills_1_normalized	gills_2_normalized	gills_3_normalized	gills_4_normalized	gills_5_normalized	hemocyte_1_normalized	hemocyte_2_normalized	hemocyte_3_normalized	hemocyte_4_normalized	hemocyte_5_normalized	Expression
XM_027354285.1	11793.2615019227	3.14306730542135	0.345064620579658	9.10863391367523	8.34257723049738e-20	9.07725906142539e-19	6679	3087	2018	1555	2726	18998	21607	17083	8780	21701	3245.50817669039	2559.08892643428	1491.89908064016	1281.28198402891	3415.25712911502	21682.3690400686	21629.0319634061	21572.4640751838	15084.1131422688	25971.6015013904	Down_gills_Up_hemocyte
XM_027359388.1	233.334876782023	-4.45769907252612	0.489648710753963	-9.10387176484574	8.71676829410725e-20	9.4787742108562e-19	413	304	602	957	436	32	20	17	7	9	200.687958822149	252.012644520901	445.05611820881	788.544603675667	546.240685361023	36.5215185431201	20.0203933571584	21.4676514241131	12.0260583138817	10.7711355934065	Up_gills_Down_hemocyte
XM_027375903.1	257.639983143116	3.70267963549328	0.406787331885634	9.10224912444979	8.84802033558565e-20	9.61579339317531e-19	60	27	42	33	61	480	600	375	149	428	29.1556356642347	22.3827019804747	31.0504268517774	27.1911932301954	76.4235821261982	547.822778146802	600.611800714753	473.551134355437	255.983241252625	512.227337108663	Down_gills_Up_hemocyte
XM_027381166.1	1233.93339771934	2.41596320393961	0.265439491339199	9.10174741426213	8.88899657927395e-20	9.6545989521065e-19	511	347	635	530	405	1836	1973	1684	1227	1742	248.308830407066	287.659169897212	469.452882163778	436.707042787987	507.402471493611	2095.42212641152	1975.01180468368	2126.56029401215	2107.99622159041	2084.81313374601	Down_gills_Up_hemocyte
XM_027353435.1	90.8337798412546	-9.6368126180122	1.05899724937916	-9.09994112228511	9.03808127107138e-20	9.81070871622281e-19	781	146	253	163	69	0	0	0	0	0	379.509190896122	121.032388487012	187.041856988088	134.308015046117	86.4463469952077	0	0	0	0	0	Up_gills_Down_hemocyte
XM_027353756.1	483.358367965017	-6.87032431167293	0.755039980459736	-9.0992854543804	9.09280678929139e-20	9.86426872706846e-19	494	1347	1002	980	1507	14	2	16	0	2	240.048066968866	1116.64813213702	740.774469178119	807.496041381561	1888.03833219968	15.978164362615	2.00203933571584	20.2048483991653	0	2.39358568742366	Up_gills_Down_hemocyte
XM_027353079.1	86.0243513249662	-6.47545963880857	0.711741338731738	-9.0980518995107	9.19665496516584e-20	9.97102419684814e-19	103	203	364	212	151	2	3	1	0	2	50.0505078902696	168.28475933468	269.103699382071	174.682817115195	189.179686902556	2.28259490894501	3.00305900357377	1.26280302494783	0	2.39358568742366	Up_gills_Down_hemocyte
XM_027356586.1	994.782852015459	3.713928941906	0.408262341964843	9.09691774174415	9.29316916811089e-20	1.00697066036248e-18	159	123	229	138	195	1579	1738	1226	603	2603	77.262434510222	101.965642355496	169.298755929929	113.708626235363	244.304893682109	1802.10868061208	1739.77218273707	1548.19650858604	1035.95902332438	3115.25177218189	Down_gills_Up_hemocyte
XM_027380150.1	845.948433943562	-6.23725742017442	0.685743471924829	-9.09561326579883	9.40541536339656e-20	1.01853088477255e-18	479	1436	7019	1213	588	10	18	14	17	29	232.759158052807	1190.42814977636	5189.11776363395	999.482345097789	736.673217872205	11.412974544725	18.0183540214426	17.6792423492696	29.2061416194271	34.706992467643	Up_gills_Down_hemocyte
XM_027359977.1	1271.24161762156	-9.23996462741567	1.01615457565133	-9.09306994114857	9.62812750017694e-20	1.04203296034106e-18	168	2017	9196	1952	2020	0	2	0	2	13	81.6357798598572	1672.07073683769	6798.56488878441	1608.40027834368	2530.74812942492	0	2.00203933571584	0	3.43601666110906	15.5583069682538	Up_gills_Down_hemocyte
XM_027355833.1	287.50559786242	-6.6729255585359	0.733938812160284	-9.0919371587595	9.72899233672002e-20	1.05232778385904e-18	896	229	565	927	829	2	3	3	12	0	435.390825919239	189.838472352915	417.702170744149	763.825337102762	1038.60900955112	2.28259490894501	3.00305900357377	3.78840907484349	20.6160999666544	0	Up_gills_Down_hemocyte
XM_027352141.1	2252.09582886861	-6.87210986204213	0.755895650875526	-9.09134727006621	9.78192979574628e-20	1.05742949644519e-18	2816	10226	12857	1409	1452	48	63	39	12	2	1368.37116717475	8477.24112786425	9505.12709603101	1160.9815533741	1819.13182372524	54.7822778146802	63.0642390750491	49.2493179729654	20.6160999666544	2.39358568742366	Up_gills_Down_hemocyte
XM_027369634.1	83.8488069941394	-9.51813874642177	1.0470663702882	-9.09029171073648	9.87736863262663e-20	1.0671168953751e-18	309	387	100	148	137	0	0	0	0	0	150.151523670809	320.818728386805	73.9295877423272	121.948381759664	171.639848381789	0	0	0	0	0	Up_gills_Down_hemocyte
XM_027372748.1	193.788862235395	-10.727254700409	1.18087658292988	-9.08414550299028	1.0451640641331e-19	1.12849388020689e-18	202	191	455	1421	139	0	0	0	0	0	98.1573067362569	158.336891787803	336.379624227589	1170.86926000326	174.145539599042	0	0	0	0	0	Up_gills_Down_hemocyte
XM_027376815.1	170.887785312	-8.84430363556091	0.973970314376193	-9.08067063750859	1.07907894912249e-19	1.16442659509843e-18	1462	328	323	172	273	2	0	0	1	0	710.425655685186	271.908379614656	238.792568407717	141.723795017988	342.026851154952	2.28259490894501	0	0	1.71800833055453	0	Up_gills_Down_hemocyte
XM_027376928.1	3607.55178590536	6.92613980973493	0.763046747251182	9.07695345624081	1.11656331208389e-19	1.2041665431026e-18	103	5	11	156	83	5578	6420	4487	1264	12659	50.0505078902696	4.14494481119903	8.132254651656	128.540186179106	103.986185515975	6366.15720104762	6426.54626764786	5666.19717294092	2171.56252982093	15150.200608548	Down_gills_Up_hemocyte
XM_027379269.1	1224.96442319921	5.55026057393852	0.611541095892493	9.07585869734296	1.12784623117429e-19	1.21561920551803e-18	126	8	26	38	111	1933	2120	1474	1560	2609	61.2268348948929	6.63191169791844	19.2216928130051	31.3110709923462	139.065862557508	2206.12797949535	2122.16169585879	1861.3716587731	2680.09299566507	3122.43252924416	Down_gills_Up_hemocyte
XM_027365008.1	123.42583463357	-10.0756814796946	1.11018993027889	-9.07563760478667	1.13013851694016e-19	1.21737378282743e-18	98	417	548	164	240	0	0	0	0	0	47.6208715849167	345.688397253999	405.134140827953	135.131990598547	300.682946070288	0	0	0	0	0	Up_gills_Down_hemocyte
XM_027378606.1	176.938185170663	-10.5955195068986	1.16750363492986	-9.07536318508775	1.13299010303405e-19	1.21972841703249e-18	152	83	756	671	411	0	0	0	0	0	73.860943682728	68.8060838659038	558.907683331994	552.88759568064	514.919545145368	0	0	0	0	0	Up_gills_Down_hemocyte
XM_027374743.1	383.706252384655	-8.88632179791331	0.979346268462614	-9.07372814302252	1.1501283649518e-19	1.23745167533833e-18	268	629	954	2762	157	0	4	0	0	3	130.228505966915	521.434057248837	705.288267061802	2275.82047581211	196.696760554313	0	4.00407867143169	0	0	3.59037853113549	Up_gills_Down_hemocyte
XM_027358582.1	3504.19844671405	2.25803690392387	0.248866824097653	9.07327407785715	1.15493309258679e-19	1.24189196334905e-18	3472	922	1577	1564	919	4989	5990	4574	3319	4860	1687.13945043705	764.3278231851	1165.8695986965	1288.69776400078	1151.36511432748	5693.93300036332	5996.10781046895	5776.06103611138	5702.06964911049	5816.41322043949	Down_gills_Up_hemocyte
XM_027377953.1	254.051320956113	-4.00414184342971	0.441371613383393	-9.07204206617509	1.16806988215606e-19	1.25528119945721e-18	464	710	858	523	409	9	43	17	18	36	225.470249136749	588.582163190262	634.315862829168	430.939213920976	512.413853928115	10.2716770902525	43.0438457178907	21.4676514241131	30.9241499499816	43.0845423736258	Up_gills_Down_hemocyte
XM_027352901.1	975.374389682034	-5.97746383511859	0.65912697139902	-9.06875927475889	1.20379920958619e-19	1.29291986619272e-18	804	2643	4709	2767	1005	26	50	45	6	4	390.685517900745	2191.0178271998	3481.34428678619	2279.94035357426	1259.10983666933	29.6737338162851	50.0509833928961	56.8261361226524	10.3080499833272	4.78717137484731	Up_gills_Down_hemocyte
XM_027351604.1	262.739406067192	-7.21540584892368	0.795638829351501	-9.06869496905363	1.20450977995109e-19	1.29292517270321e-18	451	471	731	1683	58	2	4	0	4	4	219.153194742831	390.453801214948	540.425286396412	1386.75085473997	72.6650453003196	2.28259490894501	4.00407867143169	0	6.87203332221813	4.78717137484731	Up_gills_Down_hemocyte
XM_027370864.1	268.835258351093	-5.73120958198942	0.632050624363613	-9.06764325683555	1.21619007394105e-19	1.30469852018863e-18	695	630	1084	207	645	10	22	8	0	4	337.719446444052	522.263046211077	801.396731126827	170.562939353044	808.085417563899	11.412974544725	22.0224326928743	10.1024241995827	0	4.78717137484731	Up_gills_Down_hemocyte
XM_027372392.1	5365.4084969486	1.75996831388062	0.194118769069837	9.06645103054126	1.22956632286456e-19	1.31827640338487e-18	3716	3194	3839	3161	1864	7273	8240	6651	4658	7079	1805.70570213827	2647.79074539394	2838.15687342794	2604.58672123175	2335.30421447924	8300.65638637852	8248.40206314928	8398.90291892803	8002.48280372301	8472.09654063604	Down_gills_Up_hemocyte
XM_027373272.1	1016.38635158947	3.00768576349627	0.331833411189892	9.06384246454051	1.25934243000126e-19	1.349411189761e-18	368	326	339	150	241	1277	1491	1086	1301	2074	178.821232073973	270.250401690176	250.621302446489	123.596332864525	301.935791678914	1457.43684936139	1492.52032477616	1371.40408509334	2235.12883805145	2482.14835785833	Down_gills_Up_hemocyte
XM_027377018.1	723.567458398592	-4.89850532867053	0.540451053529569	-9.06373536822521	1.2605800175832e-19	1.3499478470004e-18	1621	1281	2517	953	1998	29	36	27	68	14	787.688090195408	1061.93486062919	1860.80772347438	785.248701465946	2503.18552603515	33.0976261797026	36.0367080428852	34.0956816735915	116.824566477708	16.7550998119656	Up_gills_Down_hemocyte
XM_027363009.1	174.047336669231	-6.34651767472668	0.700323240052867	-9.06226912339449	1.27764506607778e-19	1.36742351318593e-18	547	722	731	56	214	1	6	4	4	2	265.802211805607	598.530030737139	540.425286396412	46.1426309360892	268.108960246007	1.1412974544725	6.00611800714753	5.05121209979133	6.87203332221813	2.39358568742366	Up_gills_Down_hemocyte
XM_027352535.1	81.4842704843146	-5.37491812967004	0.593530493318522	-9.05584159563232	1.35518653935798e-19	1.44956701463259e-18	355	162	305	86	154	0	8	2	2	4	172.504177680055	134.296211882848	225.485242614098	70.8618975089941	192.938223728435	0	8.00815734286338	2.52560604989566	3.43601666110906	4.78717137484731	Up_gills_Down_hemocyte
XM_027364734.1	3143.81121796204	-4.60128697646847	0.508322321166397	-9.05190817887034	1.40491417508909e-19	1.50188112194618e-18	7276	6837	11923	6805	5241	122	136	96	382	162	3535.60675154953	5667.79753483355	8814.62474651768	5607.15363428727	6566.16383480991	139.238289445645	136.138674828677	121.229090394992	656.279182271831	193.880440681316	Up_gills_Down_hemocyte
XR_003475879.1	223.713837515512	-8.78512372271859	0.970839908469011	-9.04899319247445	1.44292573821651e-19	1.54161681057383e-18	112	762	1016	283	448	0	0	2	1	1	54.4238532399048	631.689589226731	751.124611462045	233.185081337736	561.274832664537	0	0	2.52560604989566	1.71800833055453	1.19679284371183	Up_gills_Down_hemocyte
XM_027357727.1	126.015633892854	4.89043149437367	0.54048048988128	9.04830347428061	1.45206734811126e-19	1.55047960486262e-18	44	5	6	8	2	154	213	190	220	179	21.3807994871055	4.14494481119903	4.43577526453963	6.59180441944131	2.5056912172524	175.759807988766	213.217189253737	239.932574740088	377.961832721997	214.225919024417	Down_gills_Up_hemocyte
XM_027373275.1	1047.34495181779	2.89562386931539	0.320067122807208	9.04692691932487	1.47048381847661e-19	1.56922976155777e-18	387	323	402	186	268	1278	1487	1162	1382	2041	188.053850034314	267.763434803457	297.196942724156	153.259452752011	335.762623111821	1458.57814681586	1488.51624610473	1467.37711498938	2374.28751282636	2442.65419401584	Down_gills_Up_hemocyte
XM_027365492.1	927.946210519966	-3.46206556377444	0.382717315969842	-9.04601234203694	1.48284707068863e-19	1.58150214646261e-18	2349	1793	2784	2151	1637	169	146	138	29	173	1141.44313625479	1486.37720929597	2058.19972274639	1772.37141327728	2050.90826132109	192.879269805853	146.148871507257	174.266817442801	49.8222415860814	207.045161962146	Up_gills_Down_hemocyte
XM_027379659.1	687.214056596482	-4.33898643347473	0.47976467001122	-9.0439890735874	1.51056375473586e-19	1.61012563571991e-18	724	2259	2978	990	1043	76	72	43	42	32	351.811337015099	1872.68606569972	2201.62312296651	815.735796905862	1306.71796979713	86.7386065399103	72.0734160857704	54.3005300727568	72.1563498832904	38.2973709987785	Up_gills_Down_hemocyte
XM_027382796.1	148.090976269427	-10.3390986894979	1.14339396393998	-9.04246394118682	1.53179431440677e-19	1.63180623388809e-18	98	199	913	416	200	0	0	0	0	0	47.6208715849167	164.968803485721	674.977136087448	342.773829810948	250.56912172524	0	0	0	0	0	Up_gills_Down_hemocyte
XM_027382347.1	96.8085429341555	-9.72534699564043	1.07553909711127	-9.04229983062557	1.53409630792666e-19	1.63330892795701e-18	113	418	212	312	122	0	0	0	0	0	54.9097805009754	346.517386216238	156.730726013734	257.080372358211	152.847164252396	0	0	0	0	0	Up_gills_Down_hemocyte
XM_027370628.1	185.13884931194	-8.56741240151211	0.947650966436534	-9.04068344247912	1.55695297427537e-19	1.65668114678557e-18	304	567	267	218	680	2	0	0	0	2	147.721887365456	470.036741589969	197.391999272014	179.626670429776	851.935013865815	2.28259490894501	0	0	0	2.39358568742366	Up_gills_Down_hemocyte
XM_027377145.1	192.074405358443	-4.29221933905516	0.474780007177152	-9.04043825386613	1.56044935332617e-19	1.65943781201366e-18	339	831	574	292	247	22	27	10	10	9	164.729341502926	688.889827621278	424.355833640958	240.600861309608	309.452865330671	25.1085439983951	27.0275310321639	12.6280302494783	17.1800833055453	10.7711355934065	Up_gills_Down_hemocyte
XM_027363738.1	547.506598778851	-4.68578376743611	0.518539143473241	-9.03650925183804	1.61754677055245e-19	1.71915948241488e-18	922	1739	2325	950	700	28	35	18	57	16	448.024934707074	1441.61180533502	1718.86291500911	782.776774808656	876.991926038339	31.9563287252301	35.0356883750273	22.730454449061	97.9264748416083	19.1486854993893	Up_gills_Down_hemocyte
XM_027377193.1	426.069131306298	-5.89226229707828	0.652105176406807	-9.03575452282942	1.62874875631308e-19	1.73006164996664e-18	1160	679	2159	1238	358	28	20	10	0	4	563.675622841871	562.883505360828	1596.13979935685	1020.08173390854	448.518727888179	31.9563287252301	20.0203933571584	12.6280302494783	0	4.78717137484731	Up_gills_Down_hemocyte
XM_027366994.1	3300.3989011712	5.19676519643884	0.575226357206806	9.03429603204099	1.65061390255942e-19	1.75227106237522e-18	279	51	129	126	400	4219	5019	3801	5307	6993	135.573705838691	42.2784370742301	95.3691681876021	103.820919606201	501.13824345048	4815.13396041949	5024.11771297891	4799.91429782671	9117.4702102529	8369.17235607682	Down_gills_Up_hemocyte
XM_027382489.1	109.839278884717	-9.90746810263183	1.09694737553613	-9.03185359989545	1.68788132141071e-19	1.79079614662469e-18	138	147	630	204	220	0	0	0	0	0	67.0579620277399	121.861377449251	465.756402776662	168.091012695753	275.626033897764	0	0	0	0	0	Up_gills_Down_hemocyte
XR_003475477.1	1098.19367904321	-4.13298905320972	0.457648754486858	-9.0309194828769	1.70235314202061e-19	1.8051051285442e-18	1817	1157	3127	5057	1652	136	146	92	56	65	882.929833365242	959.140229311455	2311.77820870257	4166.84436863934	2069.70094545048	155.21645380826	146.148871507257	116.1778782952	96.2084665110538	77.7915348412689	Up_gills_Down_hemocyte
XM_027358294.1	104.234502724766	-7.16245436029125	0.793134451586854	-9.0305677000426	1.70783486618759e-19	1.80987034431204e-18	122	229	250	277	298	2	2	2	0	0	59.2831258506106	189.838472352915	184.823969355818	228.241228023155	373.347991370607	2.28259490894501	2.00203933571584	2.52560604989566	0	0	Up_gills_Down_hemocyte
XM_027358603.1	297.190292755006	-6.33517041331241	0.70157610706568	-9.02991186488529	1.71810115695576e-19	1.81969754328904e-18	1047	658	768	307	845	5	3	3	15	0	508.765842340896	545.474737153792	567.779233861073	252.96049459606	1058.65453928914	5.70648727236252	3.00305900357377	3.78840907484349	25.770124958318	0	Up_gills_Down_hemocyte
XM_027367985.1	2289.17175563392	-3.78220160749565	0.41893966320881	-9.02803420074004	1.7478321119218e-19	1.85011714539244e-18	7328	5367	8427	5493	2053	219	270	247	346	106	3560.8749691252	4449.18376034103	6230.04635904592	4526.09770949889	2572.09203450959	249.944142529478	270.275310321639	311.912347162114	594.430882371868	126.860041433454	Up_gills_Down_hemocyte
XM_027358446.1	119.663291414163	-4.5620400508244	0.505375209594324	-9.02703568401477	1.76384911442585e-19	1.86599349443562e-18	489	381	202	138	265	11	6	15	2	6	237.618430663513	315.844794613366	149.337767239501	113.708626235363	332.004086285943	12.5542719991975	6.00611800714753	18.9420453742175	3.43601666110906	7.18075706227097	Up_gills_Down_hemocyte
XM_027364512.1	2708.1695006018	2.82881939413097	0.313414621157809	9.02580544481561	1.7837826796935e-19	1.88599250086693e-18	1324	447	755	933	800	3680	4266	3303	2699	5398	643.367693657446	370.558066121193	558.168387454571	768.769190417343	1002.27648690096	4199.97463245881	4270.3499030819	4171.03839140269	4636.90448416668	6460.28777035645	Down_gills_Up_hemocyte
XM_027358535.1	5806.58061003097	-3.36719733002097	0.373075320337732	-9.02551615307271	1.78850230615505e-19	1.88989202743247e-18	15284	10379	10963	21902	8584	1165	1263	1008	396	486	7426.91225820272	8604.07643908694	8104.90070419134	18046.7125493255	10754.4267044473	1329.61153446047	1264.28784050456	1272.90544914741	680.331298899595	581.641322043949	Up_gills_Down_hemocyte
XM_027378299.1	380.642149275933	-5.13186417901229	0.56867757028357	-9.02420712048358	1.81001311959609e-19	1.91151990722531e-18	3229	673	520	271	771	6	19	28	12	20	1569.0591259969	557.909571587389	384.433856260102	223.297374708574	965.9439642508	6.84778472683502	19.0193736893005	35.3584846985393	20.6160999666544	23.9358568742366	Up_gills_Down_hemocyte
XM_027359517.1	137.08148978434	-10.2272665479121	1.13336465093176	-9.02380936224202	1.81659982103527e-19	1.91737088253625e-18	89	162	568	563	247	0	0	0	0	0	43.2475262352815	134.296211882848	419.920058376419	463.898236018182	309.452865330671	0	0	0	0	0	Up_gills_Down_hemocyte
XM_027351186.1	128.557940025942	-7.00392924663741	0.776187580005032	-9.02350079679452	1.82172583793909e-19	1.92080289286048e-18	300	414	355	142	325	0	0	6	0	2	145.778178321174	343.201430367279	262.450036485262	117.004528445083	407.174822803515	0	0	7.57681814968699	0	2.39358568742366	Up_gills_Down_hemocyte
