ID	hemocytes_mean	gills_mean	theta	prob	log2FC	lminusProb	log2FC_SigInv	hemocytes_1	hemocytes_2	hemocytes_3	hemocytes_4	hemocytes_5	hemocytes_6	gills_1	gills_2	gills_3	gills_4	gills_5	gills_6	hemocytes_1_normalized	hemocytes_2_normalized	hemocytes_3_normalized	hemocytes_4_normalized	hemocytes_5_normalized	hemocytes_6_normalized	gills_1_normalized	gills_2_normalized	gills_3_normalized	gills_4_normalized	gills_5_normalized	gills_6_normalized	Expression
XM_027354803.1	4766.849890178	655.984492922014	2.87396602243391	0.95966094685981	2.86130257921783	0.0403390531401905	-2.86130257921783	4316	1524	2269	7320	8148	6609	71	906	1049	980	709	980	5462.46795591372	3681.32256599115	4910.84475380322	4877.40164627274	4777.84454176974	4891.21787731741	767.508135470752	432.852490740759	439.47731652433	707.105221085339	829.800874295147	759.162919415754	Up_hemocytes_Down_gills
XM_027354804.1	7198.36357304468	730.962584424397	3.31797931561214	0.952384981742247	3.29979950500647	0.0476150182577527	-3.29979950500647	5402	2172	2683	13072	14503	10925	50	946	1043	1209	991	1193	6836.94436928775	5246.60932633384	5806.87372166331	8710.02654645865	8504.30527605383	8085.42219847067	540.498686951234	451.962975983177	436.963623579482	872.336951318545	1159.8486127313	924.164655982648	Up_hemocytes_Down_gills
XM_027354816.1	57793.652056942	3559.6340175327	2.50216015919684	0.971978471998951	4.0211102148256	0.0280215280010485	-4.0211102148256	64364	56092	43566	18091	20322	15600	60	2316	12878	6114	6792	2384	81461.1416854567	135493.92740917	94290.816458436	12054.244970317	11916.4649948263	11545.3168234455	648.598424341481	1106.49709553598	5395.22295729297	4411.47073644465	7949.23489169624	1846.77999988486	Up_hemocytes_Down_gills
XM_027354817.1	193.582522760913	5447.43270641274	-2.18078696301178	0.978655771312461	-4.81455585689703	0.0213442286875386	4.81455585689703	59	20	64	397	541	430	285	39255	8878	4735	1336	2775	74.6722913343164	48.3113197636634	138.516555417984	264.525745023262	317.232927969739	318.236297056512	3080.84251562203	18754.5524547776	3719.42766072736	3416.472675346	1563.63042039255	2149.67051161094	Down_hemocytes_Up_gills
XM_027354852.1	0.838212588506412	295.4950931858	-3.35501656878343	0.995457077487126	-8.46160227031486	0.00454292251287391	8.46160227031486	0	0	0	0	0	2	16	308	237	433	462	646	0.632816028256919	1.20778299409158	1.082160589203	0.333155850155242	0.293191245813067	1.48016882351866	172.959579824395	147.150736366616	99.2908713215122	312.425061969338	540.716507650716	500.427801982222	Down_hemocytes_Up_gills
XM_027354857.1	5.5996093750513	458.712312237869	-2.68057205396022	0.994595278537032	-6.35611963165163	0.00540472146296778	6.35611963165163	1	2	0	14	14	12	18	931	1814	725	249	695	1.26563205651384	4.83113197636634	1.082160589203	9.32836380434678	8.20935488276588	8.88101294111195	194.579527302444	444.79654401727	759.973166992503	523.113556415174	291.425130746815	538.385947953009	Down_hemocytes_Up_gills
XM_027354863.1	6.04253257306901	6950.76452615806	-4.84656079903051	0.996754647254003	-10.1678026106046	0.00324535274599702	10.1678026106046	9	0	0	8	13	13	1107	28381	9389	4232	4225	5482	11.3906885086245	1.20778299409158	1.082160589203	5.33049360248387	7.62297239113975	9.62109735287128	11966.6409291003	13559.3670416264	3933.51050986362	3053.54009758485	4944.86416628631	4246.6644124869	Down_hemocytes_Up_gills
XM_027354875.1	0.995247939015158	216.92750860415	-2.40314478659229	0.987591569914823	-7.76794131885937	0.0124084300851771	7.76794131885937	0	0	0	0	4	0	69	57	71	94	112	387	0.632816028256919	1.20778299409158	1.082160589203	0.333155850155242	2.34552996650454	0.370042205879665	745.888187992703	27.2324414704451	29.7453665140395	67.8243783490019	131.082789733507	299.791887565201	Down_hemocytes_Up_gills
XM_027354894.1	0.65319148556658	161.246120719334	-3.28332438688073	0.992604300619748	-7.94754275175557	0.00739569938025242	7.94754275175557	0	0	0	0	0	0	23	91	321	254	152	232	0.632816028256919	1.20778299409158	1.082160589203	0.333155850155242	0.293191245813067	0.370042205879665	248.629395997568	43.4763539265001	134.48257254939	183.270128730282	177.898071781188	179.720201331077	Down_hemocytes_Up_gills
XM_027354910.1	7.637694357545	161.108132258025	-1.45736696962895	0.951325797912417	-4.39874832072625	0.0486742020875828	4.39874832072625	20	4	0	12	0	2	9	608	412	181	80	235	25.3126411302768	9.66226395273268	1.082160589203	7.99574040372581	0.293191245813067	1.48016882351866	97.2897636512221	290.479375684748	172.606915546257	130.598005118823	93.6305640953621	182.044169451737	Down_hemocytes_Up_gills
XM_027354919.1	426.641105654247	20515.0682232208	-3.67765537663453	0.995665738924154	-5.5875171697916	0.004334261075846	5.5875171697916	343	440	264	295	296	164	461	25316	50250	27185	22542	50296	434.111795384246	1062.84903480059	571.380791099185	196.561951591593	173.569217521336	121.37384352853	4983.39789369038	12095.0261099261	21052.1784131054	19614.9545257193	26382.7521979707	38962.100198913	Down_hemocytes_Up_gills
XM_027354936.1	144.206245355086	1572.57099030405	-2.0907783556295	0.97471928732472	-3.44691959391919	0.0252807126752802	3.44691959391919	91	59	64	227	263	221	109	1609	3081	1962	2310	2683	115.172517142759	142.518393302807	138.516555417984	151.25275597048	154.218595297673	163.558654998812	1178.28713755369	768.719268876249	1290.78132717966	1415.65351405044	2703.58253825358	2078.40215591068	Down_hemocytes_Up_gills
XM_027354937.1	201.735952008895	1849.09529042404	-2.04808527500212	0.976725693142419	-3.19627945456756	0.0232743068575806	3.19627945456756	161	71	73	347	397	288	121	1894	3609	2671	2552	3170	203.766761098728	171.505185161005	157.995446023638	231.210160007738	232.793849175575	213.144310586687	1308.00682242199	904.881476228474	1511.98630632632	1927.22249542749	2986.81499464205	2455.6596474979	Down_hemocytes_Up_gills
XM_027354938.1	149.360830479045	1475.36783068368	-1.96413674965432	0.971668685239979	-3.30420092468749	0.0283313147600214	3.30420092468749	90	62	64	274	290	191	81	1591	3009	1924	2152	2645	113.906885086245	149.765091267357	138.516555417984	182.569405885073	170.050922571579	141.356122646032	875.607872860999	760.119550517161	1260.61701184148	1388.23514833489	2518.66217416524	2048.96522638232	Down_hemocytes_Up_gills
XM_027354939.1	155.36198428721	1538.66685745158	-1.95482164682487	0.97211711227784	-3.3079754649095	0.0278828877221595	3.3079754649095	80	48	100	250	267	237	95	1601	3036	2001	2237	2719	101.250564521107	115.947167432792	216.4321178406	166.577925077621	156.564125264178	175.400005586961	1026.94750520734	764.897171827765	1271.9286300933	1443.79341570588	2618.14464851656	2106.28977335861	Down_hemocytes_Up_gills
XM_027354940.1	138.675308968827	1544.94044579921	-2.05921739829332	0.976388805353317	-3.47776838143924	0.0236111946466834	3.47776838143924	77	53	70	251	246	194	95	1559	3155	1940	2325	2653	97.4536683515655	128.024997373708	151.50248248842	167.244236777931	144.250092940029	143.57637588131	1026.94750520734	744.831162323227	1321.78354016612	1399.77972337302	2721.13826902146	2055.16247470408	Down_hemocytes_Up_gills
XM_027354941.1	299.973364175164	2242.73272515172	-1.73141813972907	0.968560173381226	-2.90235139039773	0.0314398266187739	2.90235139039773	183	94	115	517	624	516	69	1863	3822	3109	3794	4564	231.610666342032	227.063202889218	248.89693551669	344.48314906052	365.902674774708	381.883556467814	745.888187992703	890.070850165601	1601.22240586844	2243.25523709624	4440.42950222255	3535.5301675648	Down_hemocytes_Up_gills
XM_027354942.1	324.956494075934	2326.71728371655	-1.68289872999564	0.965138133392185	-2.8399774366147	0.0348618666078151	2.8399774366147	177	112	101	522	742	613	57	1852	4057	3365	3904	4857	224.016874002949	270.543390676515	218.596439019006	347.814707562073	435.095808786592	453.671744408469	616.168503124407	884.815466723936	1699.67537954167	2427.96843770629	4569.17152785367	3762.5043873493	Down_hemocytes_Up_gills
XM_027354948.1	1706.11233179662	128.549169392811	2.37441510153288	0.963945895034631	3.73032044448626	0.0360541049653686	-3.73032044448626	1341	722	559	2797	3279	2431	14	93	210	216	155	194	1697.21258778506	1744.03864346825	1209.85553872896	1863.67382576842	1922.7481900421	1799.14520498693	151.339632346346	44.431878188621	87.9792530696944	155.851763014728	181.409217934764	150.283271802711	Up_hemocytes_Down_gills
XM_027354951.1	0.65319148556658	564.017787778358	-3.28641865449075	0.992514798907034	-9.75401896186052	0.00748520109296558	9.75401896186052	0	0	0	0	0	0	176	628	354	534	312	365	0.632816028256919	1.20778299409158	1.082160589203	0.333155850155242	0.293191245813067	0.370042205879665	1902.55537806834	300.034618305957	148.307883746056	385.300191897521	365.159199971912	282.749454680357	Down_hemocytes_Up_gills
XM_027354952.1	0.65319148556658	534.824125101635	-3.34192057541993	0.994701263668116	-9.67734284402664	0.00529873633188405	9.67734284402664	0	0	0	0	0	0	158	629	324	550	337	353	0.632816028256919	1.20778299409158	1.082160589203	0.333155850155242	0.293191245813067	0.370042205879665	1707.9758507659	300.512380437017	135.739419021814	396.844766935649	394.418751251713	273.453582197716	Down_hemocytes_Up_gills
XM_027354953.1	0.65319148556658	516.568376933847	-3.4015614697831	0.995772089736953	-9.62723762721122	0.00422791026304725	9.62723762721122	0	0	0	0	0	0	145	716	391	651	249	342	0.632816028256919	1.20778299409158	1.082160589203	0.333155850155242	0.293191245813067	0.370042205879665	1567.44619215858	342.077685839275	163.808990239288	469.719896863832	291.425130746815	264.932365755294	Down_hemocytes_Up_gills
XM_027354961.1	0.65319148556658	1898.75107345363	-4.94500360852111	0.99751650152148	-11.5052571745904	0.00248349847852047	11.5052571745904	0	0	0	0	0	0	52	2886	1906	4881	2480	2877	0.632816028256919	1.20778299409158	1.082160589203	0.333155850155242	0.293191245813067	0.370042205879665	562.118634429283	1378.82151024043	798.516458813512	3521.81692256892	2902.54748695623	2228.68542771339	Down_hemocytes_Up_gills
XM_027354972.1	305.987410187839	1250.90236778328	-1.30772681285173	0.955410598261451	-2.03142499262018	0.0445894017385491	2.03142499262018	186	86	102	569	658	550	65	2065	4275	1688	1092	1974	235.407562511574	207.738674983753	220.760760197412	379.131357476665	385.839679489997	407.046426467631	702.648293036604	986.57880063981	1791.00622320449	1217.9526665225	1278.05719990169	1529.17102339459	Down_hemocytes_Up_gills
XM_027354973.1	313.667797907375	1349.57958140227	-1.36490565203401	0.95199631944736	-2.10520072108175	0.0480036805526396	2.10520072108175	169	78	98	667	721	541	85	2270	4374	1785	1127	2136	213.891817550839	188.414147078287	212.103475483788	444.429904107093	422.781776462443	400.385666761797	918.847767817098	1084.5200375072	1832.48215679449	1287.94165269115	1319.02057169341	1654.66530191026	Down_hemocytes_Up_gills
XM_027354975.1	285.120741726064	1234.23399647823	-1.33448267045049	0.954460245729848	-2.11397103851517	0.0455397542701517	2.11397103851517	159	60	101	584	647	510	75	2061	4166	1680	1020	1883	201.2354969857	144.93395929099	218.596439019006	389.126032981323	379.389472082109	377.443049997258	810.748030426851	984.667752115568	1745.34080137308	1212.18037900344	1193.78969221587	1458.67732373456	Down_hemocytes_Up_gills
XM_027355000.1	79.0514139952092	980.397946099048	-1.55487711759034	0.961266934003639	-3.63250428834987	0.0387330659963611	3.63250428834987	88	46	26	104	132	66	272	930	504	918	712	1021	111.375620973218	111.116035456426	56.2723506385561	69.2964168322903	77.4024888946498	48.8455711761157	2940.31285701471	444.31878188621	211.150207367266	662.369992812593	833.312020448723	790.923817064781	Down_hemocytes_Up_gills
XM_027355053.1	15.8557416148923	124.590144408574	-1.31425328143604	0.955200953810427	-2.97411268699247	0.0447990461895725	2.97411268699247	14	6	1	34	41	19	18	120	192	196	130	157	17.7188487911937	14.493395929099	2.164321178406	22.6545978105565	24.0416821566715	14.0616038234273	194.579527302444	57.3314557272529	80.4381742351491	141.421044217068	152.149666654963	121.620998314565	Down_hemocytes_Up_gills
XM_027355069.1	15004.4042578857	354.551838328145	3.42222345437495	0.953468886620764	5.4032456518916	0.0465311133792359	-5.4032456518916	12365	11921	12116	9968	11103	8385	49	180	537	613	458	398	15649.5403787936	28795.9621451316	26222.9153975671	6641.7950286949	6510.60480452497	6205.60779260197	529.688713212209	85.9971835908793	224.975518563933	442.301531148278	536.034979445948	308.313104007623	Up_hemocytes_Down_gills
XM_027355085.1	0.65319148556658	96.6400960504378	-2.98616813892521	0.992240248842426	-7.20897209302043	0.00775975115757443	7.20897209302043	0	0	0	0	0	0	12	111	120	156	83	177	0.632816028256919	1.20778299409158	1.082160589203	0.333155850155242	0.293191245813067	0.370042205879665	129.719684868296	53.0315965477089	50.2738588969682	112.559606621748	97.1417102489382	137.114119118968	Down_hemocytes_Up_gills
XM_027355091.1	1.64918033169211	59.868712100014	-2.0974105262242	0.974391989078833	-5.18198116940388	0.0256080109211675	5.18198116940388	2	0	1	4	1	1	11	148	80	68	30	67	2.53126411302768	1.20778299409158	2.164321178406	2.66524680124194	0.586382491626135	0.740084411759329	118.909711129271	70.7087953969452	33.5159059313121	49.0644439120439	35.1114615357608	51.9019546947505	Down_hemocytes_Up_gills
XM_027355155.1	25.0012631623722	387.189772917714	-1.62107603051703	0.965673835131147	-3.95296795383969	0.0343261648688526	3.95296795383969	3	15	29	24	28	20	28	386	811	676	405	690	3.79689616954151	36.2334898227475	62.7653141737741	15.9914808074516	16.4187097655318	14.8016882351866	302.679264692691	184.41618258933	339.767496378677	487.758295360907	474.004730732771	534.512667751909	Down_hemocytes_Up_gills
XM_027355166.1	3.3504462472739	164.347813331907	-1.64228274931528	0.966645455815194	-5.61625518958697	0.0333545441848055	5.61625518958697	2	6	0	2	0	0	19	415	504	156	90	198	2.53126411302768	14.493395929099	1.082160589203	1.33262340062097	0.293191245813067	0.370042205879665	205.389501041469	198.271284390083	211.150207367266	112.559606621748	105.334384607282	153.381895963591	Down_hemocytes_Up_gills
XM_027355170.1	29.5145226179418	765.177364922629	-2.31068237551404	0.989957971977071	-4.69629728501903	0.0100420280229293	4.69629728501903	22	8	5	48	64	67	40	854	1718	1248	983	1265	27.8439052433044	19.3245279054654	10.82160589203	31.9829616149032	37.5284794640726	49.5856555878751	432.398949560987	408.008859925616	719.754079874928	900.476852973982	1150.48555632176	979.939890878499	Down_hemocytes_Up_gills
XM_027355171.1	7.87209063949938	313.946474073877	-2.16942275556629	0.976452501490068	-5.31762796729451	0.0235474985099324	5.31762796729451	3	2	0	24	14	18	20	248	866	430	436	472	3.79689616954151	4.83113197636634	1.082160589203	15.9914808074516	8.20935488276588	13.3215194116679	216.199474780494	118.485008502989	362.809681706454	310.260454149689	510.286574319724	365.637650983914	Down_hemocytes_Up_gills
XM_027355178.1	4.47407697301337	2672.88041936936	-2.90666334731407	0.993671532002289	-9.22258950263468	0.00632846799771147	9.22258950263468	8	1	0	11	5	4	1076	874	2687	819	490	2192	10.1250564521107	2.41556598818317	1.082160589203	7.32942870341532	2.93191245813067	2.96033764703732	11631.5317431906	417.564102546825	1125.71549046795	590.937934764176	573.487205084093	1698.04604016258	Down_hemocytes_Up_gills
XM_027355180.1	47.1385422570573	353.400182365227	-1.5370934377554	0.956970661315436	-2.90632373481349	0.0430293386845645	2.90632373481349	53	18	32	47	68	43	28	868	713	428	360	483	67.0784989952334	43.4801877872971	69.2582777089921	31.3166499145927	39.8740094305772	31.8236297056512	302.679264692691	414.697529760462	298.710511612819	308.817382269923	421.33753842913	374.158867426336	Down_hemocytes_Up_gills
XM_027355187.1	31.672240504803	668.27044741722	-2.1463089394419	0.973164777777442	-4.39914124321697	0.0268352222225581	4.39914124321697	9	13	9	71	64	58	20	998	1688	1061	854	1090	11.3906885086245	31.4023578463812	19.478890605654	47.3081307220444	37.5284794640726	42.9248958820411	216.199474780494	476.80660679832	707.185615150686	765.549632215861	999.506271717991	844.375083839972	Down_hemocytes_Up_gills
XM_027355231.1	99744.7338606118	4926.58346223501	2.87240185747253	0.959791762356113	4.33958127110227	0.0402082376438874	-4.33958127110227	126823	75612	86747	34375	38287	30007	259	19267	10257	3995	2492	9628	160511.254303254	182645.775498506	187748.369263186	22904.4646981729	22450.8264568898	22207.7129436622	2799.78319840739	9205.04297914151	4297.15808921836	2882.53607983258	2916.59207157053	7458.38835523968	Up_hemocytes_Down_gills
XM_027355232.1	0.838212588506412	298.11951099653	-2.5400287176	0.992198460040091	-8.47435889457205	0.00780153995990884	8.47435889457205	0	0	0	0	0	2	111	327	515	92	65	96	0.632816028256919	1.20778299409158	1.082160589203	0.333155850155242	0.293191245813067	1.48016882351866	1199.90708503174	156.228216856764	215.758644432822	66.3813064692359	76.0748333274817	74.3669798611351	Down_hemocytes_Up_gills
XM_027355234.1	81.2400686225891	3700.08742740274	-2.23032457435062	0.985855154878152	-5.50922409133159	0.0141448451218482	5.50922409133159	66	101	53	10	38	22	45	9544	27493	3520	1666	1480	83.5317157299133	243.9721648065	114.709022455518	6.66311700310484	22.2825346817931	16.2818570587052	486.448818256111	4559.76177884084	11518.1600221196	2539.80650838816	1949.85649728592	1146.49093952583	Down_hemocytes_Up_gills
XM_027355250.1	27209.9598810973	7321.22307584357	2.58320887750911	0.960887094844773	1.89397824057556	0.0391129051552266	-1.89397824057556	23105	17976	16840	27282	29959	24865	356	18467	17202	9917	8790	8528	29242.4286657522	43422.2142035807	36447.1686443571	18178.3158078706	17567.4330666274	18402.1988983957	3848.35065109279	8822.83327429315	7206.75767288039	7155.4719158197	10287.6582299779	6606.2667109975	Up_hemocytes_Down_gills
